kabupaten,province,year,temperature_mean_c,temperature_max_c,temperature_min_c,rainfall_mm_year,precip_hours_day,humidity_pct,sunshine_hrs_day,shortwave_radiation,et0_mm_day,vapour_pressure_def,wind_speed,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_temperature,yield_ton_ha
Pangandaran,Jawa Barat,2022,25.8959,28.4277,23.8562,3801.1,12.9699,87.7315,8.8854,17.9764,3.51542,0.87666,7.6745,0.380997,0.371266,26.8337,4.937
Pangandaran,Jawa Barat,2023,25.7822,28.3537,23.6458,1924.2,10.0904,86.2466,9.8879,19.831,3.8374,1.00425,8.4545,0.292345,0.27014,27.3781,4.605
Pangandaran,Jawa Barat,2024,26.312568306010927,29.020491803278688,24.20546448087432,2446.4,11.721311475409836,86.54371584699453,9.85685531268974,19.530819672131148,3.8530601092896175,1.0324590163934426,8.562295081967214,0.3078032786885246,0.2726311475409836,27.562841530054644,4.898
Pangandaran,Jawa Barat,2025,25.976712328767125,28.740000000000002,23.950136986301366,3588.0,12.402739726027397,87.83287671232877,9.225936385083715,18.48043835616438,3.6250684931506854,0.9675068493150685,7.216712328767123,0.358827397260274,0.3452054794520548,26.266575342465753,5.282
Pasuruan,Jawa Timur,2018,27.74876712328767,32.0131506849315,23.962739726027397,1340.1,3.5863013698630137,74.45479452054795,10.521037397260276,21.315013698630136,4.723890410958904,2.1756712328767125,7.1657534246575345,0.251413698630137,0.26612876712328765,29.492876712328766,5.754
Pasuruan,Jawa Timur,2019,27.7488,32.0282,23.8863,1489.7,4.5151,75.4,10.6504,21.9335,4.80397,2.17279,7.0375,0.250638,0.258847,29.5082,5.01
Pasuruan,Jawa Timur,2020,27.823,31.9508,24.379,1987.4,6.3142,78.9235,10.2247,20.4265,4.43773,1.98918,6.4825,0.289956,0.291803,29.0609,5.137
Pasuruan,Jawa Timur,2021,27.5564,31.6688,24.1679,1913.3,6.2466,79.3753,10.0866,20.4498,4.41258,1.92244,6.7844,0.293515,0.294364,28.6666,5.267
Pasuruan,Jawa Timur,2022,27.1411,31.2874,23.8814,2203.6,5.9726,82.2137,9.9769,20.4602,4.28137,1.73293,6.2427,0.333312,0.336162,28.0778,5.218
Pasuruan,Jawa Timur,2023,27.7858,32.3636,23.7356,1202.8,3.7096,74.5863,10.6309,22.0643,4.83592,2.27416,6.8392,0.230756,0.246592,29.4781,5.307
Pasuruan,Jawa Timur,2024,28.374043715846994,33.14890710382514,24.331967213114755,1405.5,4.7076502732240435,73.27595628415301,10.466549514268369,21.519781420765028,4.798661202185793,2.4303005464480876,6.377322404371585,0.19520218579234974,0.19323497267759565,30.37103825136612,5.429
Pasuruan,Jawa Timur,2025,28.007397260273976,32.53616438356165,24.36082191780822,1676.4,5.175342465753425,74.61643835616438,10.184056217656012,20.896301369863014,4.606958904109589,2.2488493150684934,6.046301369863014,0.20616712328767126,0.2010054794520548,30.293150684931508,5.401
Pati,Jawa Tengah,2018,26.863835616438354,31.347397260273972,23.505205479452055,1410.2,5.482191780821918,77.31506849315069,10.06409503805175,19.72504109589041,4.247917808219178,2.053835616438356,6.483287671232877,0.3941205479452055,0.3892630136986301,28.747671232876712,6.023
Pati,Jawa Tengah,2019,26.9416,31.5003,23.403,1623.3,6.2795,77.8849,10.3509,20.4469,4.37244,2.06578,6.4019,0.388592,0.389789,28.7049,5.954
Pati,Jawa Tengah,2020,26.9158,30.9978,23.7883,2095.4,8.7077,81.9863,9.7434,19.0066,3.98046,1.72825,5.7377,0.433295,0.420175,28.1074,5.871
Pati,Jawa Tengah,2021,26.7819,30.9942,23.6137,1986.1,8.0849,81.1863,9.5654,18.7126,3.95551,1.78781,5.8995,0.421033,0.398712,28.0778,5.537
Pati,Jawa Tengah,2022,26.4115,30.7614,23.3622,2218.9,7.6904,82.6301,9.2997,18.8148,3.89879,1.63578,5.8548,0.441986,0.428841,27.5981,5.567
Pati,Jawa Tengah,2023,27.0789,32.1485,23.3471,1531.5,5.4986,77.1699,10.2502,20.4986,4.42704,2.24329,6.2855,0.387573,0.377044,28.5663,5.414
Pati,Jawa Tengah,2024,27.25765027322404,32.192622950819676,23.745628415300544,2014.2,6.9289617486338795,79.44262295081967,9.711517956891317,19.55934426229508,4.205928961748634,2.0751366120218577,5.651366120218579,0.414136612021858,0.4010382513661202,28.61639344262295,5.463
Pati,Jawa Tengah,2025,26.816712328767125,31.207397260273975,23.71232876712329,2741.3,7.934246575342466,81.2027397260274,9.486153135464232,18.80482191780822,3.9806849315068495,1.765917808219178,5.467671232876713,0.4117506849315068,0.400213698630137,27.845479452054796,5.507
Pekalongan,Jawa Tengah,2018,27.304657534246576,31.14739726027397,23.775068493150684,1483.1,5.5698630136986305,75.38356164383562,10.073578455098936,19.72668493150685,4.243616438356165,1.8586027397260274,5.692602739726028,0.2591972602739726,0.2519150684931507,29.390958904109592,4.735
Pekalongan,Jawa Tengah,2019,27.4005,31.2266,23.8096,1733.9,6.0055,76.4274,10.337,20.1253,4.28233,1.85573,5.294,0.257389,0.248408,29.3992,5.027
Pekalongan,Jawa Tengah,2020,27.3582,31.0803,24.0719,2865.5,8.6421,80.1667,9.639,18.856,3.97142,1.65934,5.4096,0.291134,0.273098,28.7571,4.648
Pekalongan,Jawa Tengah,2021,27.0545,30.7608,23.8096,2724.1,8.5781,80.4274,9.3588,18.4964,3.89074,1.6111,5.7079,0.292485,0.277101,28.4482,4.442
Pekalongan,Jawa Tengah,2022,26.7455,30.6334,23.4416,2541.6,7.7452,81.6219,9.3708,18.9571,3.9286,1.51877,5.3288,0.313381,0.292468,28.0945,4.445
Pekalongan,Jawa Tengah,2023,27.6036,31.9307,23.5611,1715.6,5.2247,75.1562,10.3545,20.7593,4.47518,2.09323,5.7764,0.226945,0.211786,29.7132,4.448
Pekalongan,Jawa Tengah,2024,27.777049180327868,32.316120218579236,23.851092896174862,2066.0,6.245901639344262,77.33060109289617,10.125651085306618,20.30327868852459,4.3737704918032785,2.084726775956284,5.266666666666667,0.24181967213114755,0.21872131147540985,29.736065573770492,5.502
Pekalongan,Jawa Tengah,2025,26.838630136986303,31.296986301369863,23.235342465753423,2559.8,7.482191780821918,82.57534246575342,9.648442389649924,19.254328767123287,4.035808219178082,1.7436712328767126,4.925479452054795,0.27531780821917806,0.28426027397260273,28.367671232876713,4.995
Pemalang,Jawa Tengah,2018,26.86219178082192,31.37616438356164,23.356712328767124,1996.0,5.750684931506849,75.84109589041095,10.117493531202435,19.871616438356167,4.525698630136986,2.0558630136986302,7.892602739726028,0.3954273972602739,0.3935260273972603,28.083013698630136,5.106
Pemalang,Jawa Tengah,2019,27.2367,31.8967,23.5449,2070.9,6.5753,74.7151,10.3129,20.1662,4.63647,2.20847,7.5381,0.382142,0.367636,28.5134,5.719
Pemalang,Jawa Tengah,2020,26.9139,31.1721,23.7268,2913.2,9.5,81.5191,9.6327,18.8087,4.11361,1.76527,6.7156,0.429199,0.415795,27.6702,5.326
Pemalang,Jawa Tengah,2021,26.7392,31.094,23.48,3116.3,8.9315,81.011,9.3366,18.4915,4.04564,1.82608,6.7674,0.419066,0.396745,27.503,5.419
Pemalang,Jawa Tengah,2022,26.4244,30.9323,23.1263,2687.3,7.5562,82.2411,9.3919,19.0584,4.07263,1.71241,6.5137,0.438529,0.424082,27.1096,5.23
Pemalang,Jawa Tengah,2023,27.1945,32.1471,23.1822,1890.1,5.5699,75.3397,10.3899,20.8667,4.68479,2.25734,7.3145,0.342285,0.356315,28.6353,5.212
Pemalang,Jawa Tengah,2024,27.342076502732244,32.128961748633884,23.550819672131148,2474.1,6.655737704918033,78.44535519125684,10.150827527322406,20.358306010928963,4.51103825136612,2.064426229508197,6.724590163934426,0.36300273224043716,0.3827267759562842,28.824043715846994,5.707
Pemalang,Jawa Tengah,2025,26.740000000000002,31.036438356164382,23.39917808219178,2579.8,7.6,81.35616438356165,9.57411805175038,19.16550684931507,4.097013698630137,1.7444109589041097,5.912876712328766,0.38510410958904107,0.3965041095890411,28.052876712328764,5.305
Ponorogo,Jawa Timur,2018,27.003013698630138,31.797260273972604,23.543287671232875,1203.4,4.093150684931507,73.17260273972603,10.084675441400304,19.64909589041096,4.783260273972603,2.256383561643836,12.006301369863014,0.24298630136986302,0.23883287671232878,29.17917808219178,5.946
Ponorogo,Jawa Timur,2019,27.2184,32.2948,23.5671,1422.5,4.5014,72.9014,10.2338,20.2536,4.99156,2.39512,12.2964,0.23506,0.220293,29.5825,5.548
Ponorogo,Jawa Timur,2020,27.2481,31.6191,24.0899,1867.1,7.0574,76.7596,9.604,18.5404,4.37754,1.9938,10.6811,0.263571,0.239142,28.8929,5.799
Ponorogo,Jawa Timur,2021,26.8742,31.2518,23.6625,2128.3,6.7315,77.7562,9.3239,18.3338,4.20523,1.88214,9.7718,0.284997,0.270258,28.3477,5.887
Ponorogo,Jawa Timur,2022,26.574,31.026,23.4077,2753.5,6.5507,79.1699,9.0995,18.4431,4.09973,1.75323,9.0359,0.31569,0.302055,27.7704,5.708
Ponorogo,Jawa Timur,2023,27.1425,32.2392,23.2638,1288.4,3.9836,73.6164,10.1701,20.5046,4.88644,2.34151,11.294,0.240167,0.237326,29.0534,5.901
Ponorogo,Jawa Timur,2024,27.408743169398907,32.47185792349727,23.755464480874316,1856.4,5.297814207650274,75.97814207650273,9.859994482392228,19.80693989071038,4.661666666666667,2.243196721311475,10.280601092896175,0.2550737704918033,0.23230601092896175,29.270765027322405,5.982
Ponorogo,Jawa Timur,2025,26.58849315068493,31.30191780821918,23.255342465753426,2131.8,6.046575342465753,80.24383561643836,9.541011194824963,18.914684931506848,4.146849315068493,1.8353150684931507,7.725479452054795,0.2822794520547945,0.27799999999999997,27.500821917808217,5.88
Probolinggo,Jawa Timur,2018,27.424657534246574,31.068493150684933,24.88054794520548,1374.6,4.419178082191781,72.88493150684931,10.350506750380516,20.51745205479452,5.23054794520548,1.9595616438356165,16.124109589041097,0.23799178082191783,0.23923835616438358,30.176712328767124,4.596
Probolinggo,Jawa Timur,2019,27.6323,31.3995,24.9622,1551.3,5.1644,72.4301,10.5931,21.2287,5.41192,2.05863,15.6099,0.230603,0.226181,30.6433,4.91
Probolinggo,Jawa Timur,2020,27.6265,30.9801,25.2478,2457.2,7.1066,76.1011,9.9761,19.5234,4.80505,1.74978,13.7268,0.271074,0.263301,29.7533,5.216
Probolinggo,Jawa Timur,2021,27.4014,30.7718,24.9342,1908.0,6.8521,76.5616,9.8736,19.5827,4.6946,1.71808,12.9649,0.271186,0.261956,29.343,5.134
Probolinggo,Jawa Timur,2022,27.2359,30.651,24.7499,1877.1,6.2356,77.1205,9.8242,19.8818,4.64553,1.64578,12.2225,0.273956,0.257455,29.1742,5.534
Probolinggo,Jawa Timur,2023,27.8838,31.9962,24.8597,1228.1,4.2329,70.7096,10.4024,21.2591,5.38827,2.26723,13.7419,0.208671,0.205419,30.8836,5.724
Probolinggo,Jawa Timur,2024,28.191256830601095,32.50628415300546,25.033333333333335,1790.3,5.557377049180328,72.50819672131148,10.265031382817243,20.807322404371586,5.2021311475409835,2.2510382513661202,11.954371584699453,0.21518032786885247,0.19099453551912568,30.977595628415298,5.353
Probolinggo,Jawa Timur,2025,27.347397260273972,31.654246575342462,24.29808219178082,1891.7,6.2164383561643834,76.78904109589041,10.022583675799085,20.17213698630137,4.5623287671232875,1.9966027397260273,8.486849315068493,0.25205205479452053,0.25236712328767125,28.850684931506848,5.308
Purbalingga,Jawa Tengah,2018,26.14438356164384,29.90904109589041,23.241917808219178,2609.6,8.558904109589042,80.10684931506849,9.180297298325723,16.80268493150685,3.511424657534247,1.5044109589041097,4.638356164383562,0.3131287671232877,0.3027698630136986,27.19232876712329,6.341
Purbalingga,Jawa Tengah,2019,26.4397,30.6425,23.3523,2417.7,9.0932,79.3068,9.4537,17.7097,3.75123,1.71529,4.6948,0.287416,0.279589,27.7342,5.437
Purbalingga,Jawa Tengah,2020,26.4123,29.6082,23.9352,4202.0,12.7404,84.2131,8.4252,15.7599,3.2476,1.18249,4.2437,0.384615,0.381735,26.876,5.683
Purbalingga,Jawa Tengah,2021,26.3803,29.7923,23.7077,3014.4,11.3945,82.863,8.5121,16.2782,3.36463,1.29162,4.3263,0.347416,0.325088,26.9279,5.365
Purbalingga,Jawa Tengah,2022,26.0252,29.5795,23.297,3538.7,10.5534,84.1534,7.9717,16.2501,3.32682,1.18501,4.4219,0.382532,0.376189,26.5167,5.306
Purbalingga,Jawa Tengah,2023,26.3332,30.52,22.9688,1932.6,7.8877,80.2767,9.2907,18.1372,3.77296,1.60836,4.5364,0.305668,0.296438,27.1112,5.368
Purbalingga,Jawa Tengah,2024,26.730327868852456,30.98879781420765,23.505737704918033,2410.1,8.603825136612022,81.39071038251366,9.238997078020645,18.032267759562842,3.76724043715847,1.6178142076502733,4.383333333333333,0.3045409836065574,0.2824590163934426,27.69071038251366,5.47
Purbalingga,Jawa Tengah,2025,26.284383561643832,30.85232876712329,23.321095890410962,2764.3,9.493150684931507,83.7041095890411,8.65565118721461,17.16408219178082,3.5578904109589042,1.6152876712328768,3.6345205479452054,0.3583232876712329,0.3497068493150685,26.83945205479452,5.281
Purwakarta,Jawa Barat,2018,26.522465753424658,31.153698630136986,23.143287671232876,1897.0,5.96986301369863,74.58082191780822,9.782490433789953,18.598301369863012,4.077178082191781,2.162904109589041,5.742465753424658,0.3862575342465754,0.3851698630136986,28.489589041095893,5.379
Purwakarta,Jawa Barat,2019,26.8578,31.9329,23.2096,2277.5,6.6247,73.811,10.0426,19.4,4.30627,2.41715,5.6274,0.370603,0.316233,28.9003,5.437
Purwakarta,Jawa Barat,2020,26.4063,30.6948,23.2978,2998.1,9.0956,79.5301,9.0001,17.307,3.7176,1.83874,5.3822,0.413675,0.394787,27.5109,5.276
Purwakarta,Jawa Barat,2021,25.7792,29.74,22.8099,3025.8,8.8575,82.1753,8.9269,17.4363,3.59795,1.51011,5.0268,0.433932,0.426175,26.6063,5.098
Purwakarta,Jawa Barat,2022,25.6967,29.8732,22.7022,2736.1,7.3589,82.3534,8.9158,18.0742,3.70342,1.49852,5.2,0.436679,0.421581,26.5808,5.487
Purwakarta,Jawa Barat,2023,26.809,31.8515,23.1181,2025.0,5.8904,75.0493,9.9224,19.7362,4.30334,2.33197,5.6104,0.377603,0.361805,28.2447,5.85
Purwakarta,Jawa Barat,2024,26.962568306010926,31.814480874316942,23.519945355191254,2431.0,6.469945355191257,77.64480874316939,9.633284342744384,19.162295081967212,4.127049180327869,2.1204371584699455,5.345901639344262,0.40325956284153003,0.3960464480874317,28.158743169398907,5.89
Purwakarta,Jawa Barat,2025,26.194246575342465,30.81890410958904,23.01424657534247,2787.3,7.249315068493151,80.71780821917808,9.166155852359209,18.390493150684932,3.881753424657534,1.8041917808219177,5.494246575342466,0.40698356164383565,0.4020109589041096,27.171232876712327,5.642
Purworejo,Jawa Tengah,2018,25.11013698630137,28.949863013698632,22.159726027397262,2633.5,8.468493150684932,83.93424657534247,9.519724452054794,17.510520547945205,3.5518904109589045,1.318958904109589,5.705479452054795,0.3100301369863014,0.3045150684931507,26.77178082191781,5.311
Purworejo,Jawa Tengah,2019,25.4438,29.6162,22.2904,2436.6,8.6986,83.1205,9.8333,18.5332,3.80326,1.48668,5.6822,0.282315,0.26991,27.3551,5.337
Purworejo,Jawa Tengah,2020,25.6077,29.1995,22.8773,3654.6,11.959,86.888,8.817,16.7184,3.37885,1.17997,5.2197,0.356057,0.344107,26.738,5.483
Purworejo,Jawa Tengah,2021,25.5205,29.3671,22.6951,3316.7,11.0055,85.7096,8.6714,16.9286,3.44044,1.28584,5.1438,0.329619,0.305718,26.7266,5.349
Purworejo,Jawa Tengah,2022,25.0981,28.8375,22.3825,4013.5,11.0137,87.5041,8.5102,17.0842,3.38255,1.07386,5.1726,0.382929,0.377353,26.1847,5.478
Purworejo,Jawa Tengah,2023,25.2759,29.5356,21.9923,2313.2,8.3808,84.0329,9.6328,18.944,3.82784,1.4257,5.7088,0.297353,0.287918,26.74,5.624
Purworejo,Jawa Tengah,2024,25.612021857923498,29.968852459016393,22.369125683060112,2994.9,9.581967213114755,85.89890710382514,9.449750941105039,18.55551912568306,3.7596994535519124,1.3866120218579234,5.193169398907104,0.3269016393442623,0.3151748633879781,26.912295081967212,5.387
Purworejo,Jawa Tengah,2025,25.240273972602743,30.126027397260273,22.127671232876715,3469.7,10.273972602739725,87.43287671232876,8.865762648401827,17.66890410958904,3.587753424657534,1.4863287671232877,4.935616438356164,0.3719397260273973,0.3673753424657534,26.12684931506849,5.564
Rembang,Jawa Tengah,2018,27.135342465753425,30.89917808219178,24.163013698630138,1674.7,5.701369863013698,77.62739726027397,10.184380243531203,20.327890410958904,4.4551780821917815,1.8916986301369865,9.278630136986301,0.28553698630136987,0.29038082191780823,29.293972602739725,5.675
Rembang,Jawa Tengah,2019,27.3214,31.1093,24.1726,1586.5,6.2,77.0548,10.534,21.0223,4.64422,1.94058,9.5178,0.264838,0.269671,29.6553,4.404
Rembang,Jawa Tengah,2020,27.2896,30.7669,24.4801,2173.7,8.3251,81.1475,9.9288,19.5691,4.1877,1.66855,8.5817,0.313811,0.305921,28.7445,4.031
Rembang,Jawa Tengah,2021,26.9795,30.4863,24.2088,2293.2,8.3753,81.7014,9.806,19.424,4.11567,1.60718,8.6745,0.320995,0.315153,28.3512,5.295
Rembang,Jawa Tengah,2022,26.5967,30.2268,23.8745,2587.2,7.9644,83.8055,9.4813,19.3961,3.99395,1.45863,8.1392,0.358995,0.354992,27.8753,5.23
Rembang,Jawa Tengah,2023,27.1992,31.4247,23.8449,1777.5,5.6685,77.8164,10.4383,21.2291,4.63756,1.99181,9.2359,0.274337,0.274789,29.0638,5.635
Rembang,Jawa Tengah,2024,27.377595628415303,31.553551912568306,24.11693989071038,2236.0,7.183060109289618,79.27868852459017,9.979104530965392,20.40948087431694,4.4512841530054645,1.8673224043715848,8.759016393442623,0.2890081967213115,0.27522131147540985,29.160655737704918,4.898
Rembang,Jawa Tengah,2025,26.946849315068494,30.945205479452056,23.848219178082193,2312.0,7.906849315068493,81.04109589041096,9.767320456621004,19.81298630136986,4.21958904109589,1.69772602739726,8.293972602739727,0.24964931506849314,0.2289013698630137,28.505479452054793,4.992
Sampang,Jawa Timur,2018,27.94767123287671,31.117534246575342,25.623287671232877,1181.1,4.8054794520547945,73.57808219178082,10.434514360730592,20.449287671232877,4.95345205479452,1.9977260273972601,12.736164383561643,0.3029452054794521,0.3335315068493151,31.006849315068493,5.011
Sampang,Jawa Timur,2019,27.9668,31.1381,25.6318,1106.0,5.5041,74.2137,10.5072,20.7365,4.95222,1.97679,11.8647,0.307847,0.34226,31.054,4.727
Sampang,Jawa Timur,2020,27.8773,30.7123,25.7423,1750.5,7.6995,78.3142,9.9912,19.3078,4.46183,1.63131,11.1137,0.357311,0.385142,29.9667,5.073
Sampang,Jawa Timur,2021,27.7093,30.7112,25.4468,1963.1,7.2877,77.937,9.8578,19.3115,4.46471,1.67123,11.2822,0.349236,0.378964,29.8167,5.127
Sampang,Jawa Timur,2022,27.3507,30.3027,25.0559,2236.2,7.6,80.074,9.7298,19.4253,4.27682,1.45482,10.0203,0.389564,0.403096,29.0425,4.945
Sampang,Jawa Timur,2023,28.0682,31.4282,25.5101,1192.7,4.8603,74.074,10.5464,21.398,5.0451,2.03044,11.7562,0.266137,0.283605,30.5858,4.805
Sampang,Jawa Timur,2024,28.32377049180328,31.81830601092896,25.788524590163934,1874.0,6.0136612021857925,75.45901639344262,10.215185754401944,20.624234972677595,4.868551912568306,1.9793989071038252,10.77295081967213,0.2391393442622951,0.23348360655737704,30.711748633879782,4.413
Sampang,Jawa Timur,2025,27.716164383561644,31.18082191780822,25.1572602739726,2414.7,6.96986301369863,78.35890410958905,9.916600098934552,19.852109589041095,4.455506849315069,1.7638082191780822,9.07945205479452,0.2429123287671233,0.2331945205479452,29.513150684931507,4.486
Semarang,Jawa Tengah,2018,24.866301369863017,29.35041095890411,21.73232876712329,1880.6,6.605479452054794,76.68219178082192,9.906544223744291,19.16621917808219,4.04654794520548,1.8822739726027395,6.386575342465753,0.3823780821917809,0.37311780821917806,27.267397260273974,5.744
Semarang,Jawa Tengah,2019,25.1814,29.8093,21.8627,2638.4,7.3151,76.2575,10.1169,19.7982,4.21611,1.99584,6.3274,0.375575,0.357115,27.583,5.456
Semarang,Jawa Tengah,2020,24.9792,28.8648,22.1809,3173.7,9.2923,81.7404,9.5088,18.542,3.8109,1.52079,5.9514,0.423689,0.406475,26.3768,5.808
Semarang,Jawa Tengah,2021,24.6203,28.4899,21.8962,3007.8,9.1068,82.5616,9.1306,17.9906,3.6549,1.43438,6.1036,0.426663,0.413959,25.9255,5.261
Semarang,Jawa Tengah,2022,24.3742,28.086,21.7441,3126.5,8.6137,83.7918,9.0287,18.2674,3.64438,1.24751,5.8066,0.444745,0.434047,25.5573,5.072
Semarang,Jawa Tengah,2023,25.1512,29.7926,21.7173,2037.7,6.5068,76.6658,10.0949,20.1917,4.2649,1.92627,6.4718,0.382619,0.373797,26.9877,5.39
Semarang,Jawa Tengah,2024,25.306010928961747,29.729234972677595,22.148360655737704,2668.5,7.658469945355192,80.30601092896175,9.780023474499089,19.693524590163936,4.086748633879782,1.7036612021857922,5.808469945355191,0.40827595628415303,0.4034398907103825,26.766120218579236,5.964
Semarang,Jawa Tengah,2025,24.56684931506849,28.981917808219176,21.68958904109589,3193.3,8.66027397260274,83.68493150684931,9.337319383561644,18.648,3.785424657534247,1.5223013698630137,5.617808219178082,0.43409041095890416,0.43299452054794524,25.20958904109589,5.591
Serang,Banten,2018,26.324383561643835,30.07753424657534,23.30164383561644,2090.3,7.8054794520547945,81.23287671232876,9.756222557077626,17.6007397260274,3.688191780821918,1.5361643835616439,5.833424657534246,0.3271753424657534,0.3126054794520548,27.67753424657534,5.268
Serang,Banten,2019,26.714,30.774,23.3638,1849.4,7.9479,79.9562,10.3851,18.5979,3.93038,1.73504,5.4877,0.29497,0.276701,28.1334,4.757
Serang,Banten,2020,26.409,29.9981,23.5675,3187.0,10.8634,84.4208,9.2244,16.9147,3.49049,1.36363,5.5699,0.350514,0.332869,27.2585,4.757
Serang,Banten,2021,26.1962,29.8685,23.2479,2558.0,9.8411,84.4493,9.3694,17.2921,3.54855,1.37058,5.5047,0.351479,0.337268,27.0841,4.863
Serang,Banten,2022,26.1677,30.1562,23.1419,2685.2,8.3178,83.4082,9.171,17.7981,3.67896,1.45619,5.6236,0.343978,0.323493,27.1688,5.27
Serang,Banten,2023,26.9781,31.5666,23.4419,1779.5,6.9397,78.3534,10.1416,19.1641,4.11888,1.99844,5.7641,0.280238,0.258704,28.4334,5.778
Serang,Banten,2024,27.14863387978142,31.573497267759564,23.891803278688524,2576.3,8.16120218579235,80.68306010928961,9.719025478142076,18.711174863387978,3.993333333333333,1.837568306010929,5.666393442622951,0.31041256830601094,0.2932185792349727,28.393989071038252,5.384
Serang,Banten,2025,26.7441095890411,31.245205479452054,23.626027397260273,2547.6,8.575342465753424,81.15890410958905,9.291630456621004,18.031479452054793,3.8350958904109587,1.849095890410959,5.767397260273972,0.2680767123287671,0.2386164383561644,28.036164383561644,5.28
Sidoarjo,Jawa Timur,2018,27.294520547945204,31.018082191780824,24.004109589041096,1647.1,4.389041095890411,76.90958904109588,10.407891499238964,20.923205479452054,4.62454794520548,1.9732876712328766,8.808767123287671,0.252772602739726,0.26902191780821916,29.602465753424656,6.658
Sidoarjo,Jawa Timur,2019,27.331,31.1299,23.8918,1828.2,5.2712,77.4384,10.5399,21.5524,4.74425,1.99526,8.8888,0.250827,0.258825,29.5951,6.848
Sidoarjo,Jawa Timur,2020,27.3617,30.8462,24.3836,2430.3,7.2923,80.7186,10.0086,19.8896,4.31626,1.72697,8.4959,0.283407,0.288989,28.9473,6.093
Sidoarjo,Jawa Timur,2021,27.0992,30.7677,24.1326,2573.4,7.1589,81.3041,9.9091,19.9793,4.27121,1.73052,8.4542,0.292455,0.291625,28.5647,6.214
Sidoarjo,Jawa Timur,2022,26.7348,30.4636,23.8367,3041.1,7.2247,83.7068,9.8152,20.1093,4.16682,1.56323,7.7315,0.336896,0.340488,27.9145,6.202
Sidoarjo,Jawa Timur,2023,27.3701,31.6729,23.7208,1768.0,4.5753,77.1616,10.5207,21.6047,4.74274,2.15841,8.2693,0.238814,0.262121,29.2838,6.312
Sidoarjo,Jawa Timur,2024,27.72103825136612,32.17131147540984,24.05928961748634,2180.5,5.418032786885246,77.48360655737704,10.268954773831208,21.1475956284153,4.686010928961749,2.162295081967213,7.723224043715846,0.23124863387978142,0.24618032786885247,29.73497267759563,6.51
Sidoarjo,Jawa Timur,2025,27.2558904109589,31.392876712328768,24.095068493150688,2477.5,6.410958904109589,79.94246575342466,10.038444923896499,20.52482191780822,4.357287671232877,1.911150684931507,6.381643835616439,0.2504684931506849,0.28803835616438356,29.026027397260275,6.057
Situbondo,Jawa Timur,2018,26.564383561643837,30.724383561643833,23.21780821917808,2098.5,5.347945205479452,74.12602739726027,10.599140487062403,20.65205479452055,4.62813698630137,2.052876712328767,9.014246575342465,0.372827397260274,0.3707095890410959,28.252054794520546,5.552
Situbondo,Jawa Timur,2019,26.6797,30.8964,23.1959,2461.4,5.6904,74.2767,10.7917,21.3408,4.73586,2.08529,8.7345,0.367641,0.356016,28.4337,5.547
Situbondo,Jawa Timur,2020,26.6675,30.5686,23.576,3091.9,7.429,78.2596,10.356,20.0759,4.36096,1.80724,8.1199,0.401743,0.392814,27.8014,5.239
Situbondo,Jawa Timur,2021,26.3855,30.3677,23.2879,2842.0,7.1616,78.589,10.1387,19.939,4.2903,1.78841,8.2414,0.402323,0.390995,27.4721,4.974
Situbondo,Jawa Timur,2022,25.9901,29.8693,23.0863,2848.7,7.6027,81.3836,10.1439,20.1769,4.17762,1.51466,7.8082,0.444666,0.442427,26.7595,5.288
Situbondo,Jawa Timur,2023,26.4975,30.986,22.849,2029.2,5.074,75.5288,10.7934,21.8298,4.68836,2.04151,7.9866,0.371942,0.377696,27.7879,5.634
Situbondo,Jawa Timur,2024,26.92622950819672,31.382513661202186,23.383879781420767,2406.2,6.169398907103825,76.3688524590164,10.540489814814816,21.133333333333333,4.580273224043715,2.023633879781421,7.278415300546448,0.3739071038251366,0.3695081967213115,28.323224043715847,5.42
Situbondo,Jawa Timur,2025,26.2558904109589,30.437534246575346,22.993972602739724,2606.3,6.641095890410959,79.67123287671232,10.25449308219178,20.65684931506849,4.285945205479452,1.6795342465753424,6.661643835616438,0.415386301369863,0.412958904109589,27.176438356164383,5.347
Sleman,DI Yogyakarta,2018,24.813424657534245,29.318082191780825,21.540000000000003,2532.7,8.112328767123287,80.3013698630137,9.284486293759514,17.450794520547944,3.648493150684932,1.6303013698630135,6.583013698630137,0.19190136986301368,0.176013698630137,26.267397260273974,5.001
Sleman,DI Yogyakarta,2019,25.1214,30.2137,21.5342,2480.2,8.1342,79.5562,9.6761,18.5397,3.9209,1.86899,6.3507,0.186647,0.16897,26.7866,4.723
Sleman,DI Yogyakarta,2020,25.0962,29.1022,22.1893,3627.2,11.1913,84.5109,8.867,17.0064,3.45407,1.32008,5.9978,0.249563,0.238238,25.7194,4.684
Sleman,DI Yogyakarta,2021,24.8926,28.854,22.0132,3334.8,10.3616,84.4219,8.7294,17.0052,3.42507,1.27414,5.8584,0.25137,0.239077,25.4647,5.039
Sleman,DI Yogyakarta,2022,24.5838,28.3751,21.8726,4148.1,10.6603,85.811,8.2742,16.8326,3.32266,1.08408,5.789,0.2808,0.278068,25.1962,4.915
Sleman,DI Yogyakarta,2023,24.7638,29.3959,21.4677,2230.2,7.811,81.7288,9.5123,18.8444,3.83674,1.54608,6.5726,0.203866,0.197395,25.7337,5.038
